prepare	555.0	163.0	3.0	0.0	1.0	0.0
nicely	555.0	163.0	15.0	1.0	1.0	0.0
half	555.0	163.0	10.0	8.0	0.0	1.0
unimpressed	555.0	163.0	0.0	1.0	0.0	1.0
hall	555.0	163.0	1.0	0.0	1.0	0.0
not|thing	555.0	163.0	3.0	5.0	0.0	1.0
bearable	555.0	163.0	1.0	0.0	1.0	0.0
pespsi	555.0	163.0	1.0	0.0	1.0	0.0
pretend	555.0	163.0	1.0	0.0	1.0	0.0
not|forget	555.0	163.0	1.0	2.0	0.0	1.0
pick	555.0	163.0	13.0	6.0	0.0	0.0
teh	555.0	163.0	1.0	0.0	1.0	0.0
ten	555.0	163.0	6.0	2.0	0.0	0.0
energy	555.0	163.0	1.0	0.0	1.0	0.0
not|crawl	555.0	163.0	1.0	0.0	1.0	0.0
not|compact	555.0	163.0	1.0	0.0	1.0	0.0
solid	555.0	163.0	26.0	3.0	1.0	0.0
pixelated	555.0	163.0	0.0	1.0	0.0	1.0
investment	555.0	163.0	8.0	0.0	1.0	0.0
coincide	555.0	163.0	1.0	0.0	1.0	0.0
require	555.0	163.0	14.0	5.0	0.0	0.0
scratch	555.0	163.0	3.0	1.0	0.0	0.0
circular	555.0	163.0	1.0	0.0	1.0	0.0
click	555.0	163.0	20.0	8.0	0.0	0.0
backwards	555.0	163.0	2.0	0.0	1.0	0.0
size	555.0	163.0	57.0	6.0	1.0	0.0
left	555.0	163.0	24.0	7.0	0.0	0.0
handheld	555.0	163.0	0.0	1.0	0.0	1.0
protective	555.0	163.0	7.0	1.0	0.0	0.0
sideways	555.0	163.0	2.0	1.0	0.0	1.0
stopgap	555.0	163.0	0.0	1.0	0.0	1.0
object	555.0	163.0	1.0	0.0	1.0	0.0
remap	555.0	163.0	2.0	0.0	1.0	0.0
poorly	555.0	163.0	3.0	1.0	0.0	0.0
recliner	555.0	163.0	3.0	1.0	0.0	0.0
newspaper	555.0	163.0	2.0	0.0	1.0	0.0
accessible	555.0	163.0	1.0	0.0	1.0	0.0
hang	555.0	163.0	5.0	1.0	0.0	0.0
not|floppy	555.0	163.0	0.0	1.0	0.0	1.0
roll	555.0	163.0	2.0	0.0	1.0	0.0
suffice	555.0	163.0	0.0	2.0	0.0	1.0
turn	555.0	163.0	57.0	11.0	0.0	0.0
not|dealer	555.0	163.0	1.0	0.0	1.0	0.0
tookas	555.0	163.0	0.0	1.0	0.0	1.0
not|vist	555.0	163.0	1.0	0.0	1.0	0.0
ceo	555.0	163.0	0.0	3.0	0.0	1.0
llevar	555.0	163.0	1.0	0.0	1.0	0.0
result	555.0	163.0	7.0	4.0	0.0	1.0
gold	555.0	163.0	1.0	0.0	1.0	0.0
skype	555.0	163.0	1.0	0.0	1.0	0.0
roku	555.0	163.0	4.0	3.0	0.0	1.0
not|blaster	555.0	163.0	1.0	0.0	1.0	0.0
quiet	555.0	163.0	24.0	3.0	1.0	0.0
flip	555.0	163.0	2.0	1.0	0.0	1.0
connect	555.0	163.0	30.0	6.0	0.0	0.0
not|picky	555.0	163.0	1.0	0.0	1.0	0.0
hand	555.0	163.0	79.0	10.0	1.0	0.0
policy	555.0	163.0	1.0	0.0	1.0	0.0
not|strenth	555.0	163.0	1.0	0.0	1.0	0.0
address	555.0	163.0	6.0	1.0	0.0	0.0
kvm	555.0	163.0	2.0	2.0	0.0	1.0
not|slightly	555.0	163.0	1.0	0.0	1.0	0.0
not|floor	555.0	163.0	1.0	0.0	1.0	0.0
tabletop	555.0	163.0	2.0	0.0	1.0	0.0
posture	555.0	163.0	1.0	0.0	1.0	0.0
razer	555.0	163.0	5.0	3.0	0.0	1.0
tha	555.0	163.0	1.0	0.0	1.0	0.0
neighbor	555.0	163.0	0.0	1.0	0.0	1.0
not|marketplace	555.0	163.0	0.0	1.0	0.0	1.0
