cancel	538.0	198.0	4.0	15.0	0.0	1.0
prepare	538.0	198.0	2.0	2.0	0.0	1.0
nicely	538.0	198.0	2.0	0.0	1.0	0.0
half	538.0	198.0	9.0	7.0	0.0	0.0
not|crave	538.0	198.0	1.0	0.0	1.0	0.0
nowadays	538.0	198.0	1.0	0.0	1.0	0.0
idol	538.0	198.0	0.0	1.0	0.0	1.0
clinton	538.0	198.0	1.0	0.0	1.0	0.0
not|thing	538.0	198.0	10.0	6.0	0.0	0.0
salary	538.0	198.0	1.0	0.0	1.0	0.0
pollution	538.0	198.0	1.0	0.0	1.0	0.0
pretend	538.0	198.0	1.0	0.0	1.0	0.0
wreck	538.0	198.0	1.0	0.0	1.0	0.0
not|forget	538.0	198.0	2.0	2.0	0.0	1.0
pick	538.0	198.0	14.0	4.0	0.0	0.0
electronically	538.0	198.0	1.0	0.0	1.0	0.0
disea	538.0	198.0	0.0	1.0	0.0	1.0
ten	538.0	198.0	4.0	2.0	0.0	0.0
not|interview	538.0	198.0	4.0	1.0	0.0	0.0
sake	538.0	198.0	0.0	1.0	0.0	1.0
ammount	538.0	198.0	0.0	1.0	0.0	1.0
not|water	538.0	198.0	1.0	0.0	1.0	0.0
energy	538.0	198.0	1.0	0.0	1.0	0.0
scifi	538.0	198.0	1.0	0.0	1.0	0.0
successfully	538.0	198.0	2.0	0.0	1.0	0.0
solid	538.0	198.0	3.0	0.0	1.0	0.0
notably	538.0	198.0	1.0	0.0	1.0	0.0
narrative	538.0	198.0	1.0	0.0	1.0	0.0
investment	538.0	198.0	0.0	2.0	0.0	1.0
require	538.0	198.0	2.0	2.0	0.0	1.0
not|tobacco	538.0	198.0	0.0	1.0	0.0	1.0
not|arrticle	538.0	198.0	1.0	0.0	1.0	0.0
persian	538.0	198.0	0.0	3.0	0.0	1.0
travelogue	538.0	198.0	3.0	0.0	1.0	0.0
size	538.0	198.0	10.0	2.0	0.0	0.0
scathing	538.0	198.0	1.0	0.0	1.0	0.0
moore	538.0	198.0	1.0	0.0	1.0	0.0
triple	538.0	198.0	0.0	1.0	0.0	1.0
left	538.0	198.0	3.0	3.0	0.0	1.0
protective	538.0	198.0	1.0	0.0	1.0	0.0
eleven	538.0	198.0	0.0	1.0	0.0	1.0
avid	538.0	198.0	2.0	0.0	1.0	0.0
tickle	538.0	198.0	1.0	0.0	1.0	0.0
newspaper	538.0	198.0	2.0	1.0	0.0	0.0
businesss	538.0	198.0	1.0	0.0	1.0	0.0
recliner	538.0	198.0	1.0	0.0	1.0	0.0
poorly	538.0	198.0	1.0	2.0	0.0	1.0
accessible	538.0	198.0	2.0	1.0	0.0	0.0
hang	538.0	198.0	1.0	1.0	0.0	1.0
role	538.0	198.0	2.0	0.0	1.0	0.0
fearless	538.0	198.0	1.0	0.0	1.0	0.0
roll	538.0	198.0	2.0	0.0	1.0	0.0
notable	538.0	198.0	3.0	0.0	1.0	0.0
convienece	538.0	198.0	0.0	1.0	0.0	1.0
turn	538.0	198.0	5.0	8.0	0.0	1.0
ceo	538.0	198.0	1.0	0.0	1.0	0.0
balanced	538.0	198.0	3.0	1.0	0.0	0.0
elect	538.0	198.0	1.0	0.0	1.0	0.0
neckline	538.0	198.0	1.0	0.0	1.0	0.0
solja	538.0	198.0	0.0	1.0	0.0	1.0
result	538.0	198.0	4.0	2.0	0.0	0.0
opposition	538.0	198.0	1.0	0.0	1.0	0.0
not|promote	538.0	198.0	1.0	0.0	1.0	0.0
