cancel	676.0	97.0	3.0	1.0	0.0	1.0
nicely	676.0	97.0	1.0	0.0	0.0	0.0
prepare	676.0	97.0	2.0	2.0	0.0	1.0
half	676.0	97.0	13.0	2.0	0.0	0.0
upload	676.0	97.0	73.0	3.0	1.0	0.0
not|thing	676.0	97.0	8.0	0.0	1.0	0.0
not|forget	676.0	97.0	2.0	0.0	1.0	0.0
approved	676.0	97.0	0.0	2.0	0.0	1.0
pick	676.0	97.0	20.0	2.0	0.0	0.0
teh	676.0	97.0	3.0	0.0	1.0	0.0
ten	676.0	97.0	1.0	0.0	0.0	0.0
energy	676.0	97.0	1.0	0.0	0.0	0.0
not|crawl	676.0	97.0	1.0	0.0	0.0	0.0
docso	676.0	97.0	1.0	0.0	0.0	0.0
successfully	676.0	97.0	3.0	0.0	1.0	0.0
solid	676.0	97.0	27.0	1.0	1.0	0.0
pixelated	676.0	97.0	5.0	0.0	1.0	0.0
investment	676.0	97.0	2.0	0.0	1.0	0.0
require	676.0	97.0	14.0	4.0	0.0	0.0
scratch	676.0	97.0	1.0	1.0	0.0	1.0
docsy	676.0	97.0	2.0	0.0	1.0	0.0
click	676.0	97.0	9.0	0.0	1.0	0.0
backwards	676.0	97.0	3.0	0.0	1.0	0.0
cooperative	676.0	97.0	1.0	0.0	0.0	0.0
size	676.0	97.0	10.0	0.0	1.0	0.0
triple	676.0	97.0	4.0	0.0	1.0	0.0
not|improvement	676.0	97.0	9.0	0.0	1.0	0.0
left	676.0	97.0	1.0	0.0	0.0	0.0
therfore	676.0	97.0	1.0	0.0	0.0	0.0
object	676.0	97.0	0.0	1.0	0.0	1.0
accessible	676.0	97.0	1.0	0.0	0.0	0.0
hang	676.0	97.0	5.0	6.0	0.0	1.0
authenticate	676.0	97.0	1.0	0.0	0.0	0.0
roll	676.0	97.0	3.0	0.0	1.0	0.0
turn	676.0	97.0	35.0	7.0	0.0	0.0
result	676.0	97.0	22.0	2.0	0.0	0.0
gold	676.0	97.0	1.0	0.0	0.0	0.0
skype	676.0	97.0	1.0	0.0	0.0	0.0
roku	676.0	97.0	5.0	0.0	1.0	0.0
reconnect	676.0	97.0	7.0	7.0	0.0	1.0
quiet	676.0	97.0	1.0	0.0	0.0	0.0
flip	676.0	97.0	2.0	1.0	0.0	1.0
connect	676.0	97.0	134.0	16.0	0.0	0.0
hand	676.0	97.0	5.0	1.0	0.0	0.0
policy	676.0	97.0	2.0	1.0	0.0	1.0
address	676.0	97.0	101.0	3.0	1.0	0.0
accessories	676.0	97.0	1.0	0.0	0.0	0.0
not|short	676.0	97.0	1.0	0.0	0.0	0.0
tha	676.0	97.0	1.0	0.0	0.0	0.0
abbreviation	676.0	97.0	3.0	0.0	1.0	0.0
ramble	676.0	97.0	1.0	0.0	0.0	0.0
prettier	676.0	97.0	1.0	0.0	0.0	0.0
straight	676.0	97.0	10.0	1.0	0.0	0.0
not|people	676.0	97.0	7.0	1.0	0.0	0.0
sale	676.0	97.0	2.0	1.0	0.0	1.0
throw	676.0	97.0	2.0	2.0	0.0	1.0
imac	676.0	97.0	2.0	0.0	1.0	0.0
infinitv	676.0	97.0	1.0	0.0	0.0	0.0
thank	676.0	97.0	4.0	3.0	0.0	1.0
obvious	676.0	97.0	1.0	0.0	0.0	0.0
tho	676.0	97.0	3.0	1.0	0.0	1.0
information	676.0	97.0	17.0	2.0	0.0	0.0
not|deal	676.0	97.0	7.0	4.0	0.0	1.0
plasma	676.0	97.0	3.0	0.0	1.0	0.0
november	676.0	97.0	1.0	0.0	0.0	0.0
shinier	676.0	97.0	1.0	0.0	0.0	0.0
resolve	676.0	97.0	5.0	0.0	1.0	0.0
good	676.0	97.0	127.0	14.0	0.0	0.0
tie	676.0	97.0	1.0	1.0	0.0	1.0
manaul	676.0	97.0	1.0	0.0	0.0	0.0
not|concern	676.0	97.0	1.0	0.0	0.0	0.0
tip	676.0	97.0	4.0	0.0	1.0	0.0
implement	676.0	97.0	4.0	0.0	1.0	0.0
uncheck	676.0	97.0	2.0	0.0	1.0	0.0
erratic	676.0	97.0	1.0	0.0	0.0	0.0
not|state	676.0	97.0	1.0	1.0	0.0	1.0
unchecked	676.0	97.0	1.0	0.0	0.0	0.0
informative	676.0	97.0	1.0	0.0	0.0	0.0
check	676.0	97.0	41.0	9.0	0.0	0.0
not|device	676.0	97.0	15.0	1.0	1.0	0.0
not|shut	676.0	97.0	3.0	0.0	1.0	0.0
frustrate	676.0	97.0	0.0	2.0	0.0	1.0
