cancel	575.0	152.0	0.0	3.0	0.0	1.0
mistreat	575.0	152.0	0.0	1.0	0.0	1.0
not|karma	575.0	152.0	0.0	1.0	0.0	1.0
nicely	575.0	152.0	5.0	0.0	1.0	0.0
half	575.0	152.0	14.0	8.0	0.0	1.0
upload	575.0	152.0	2.0	1.0	0.0	1.0
shooting	575.0	152.0	4.0	3.0	0.0	1.0
abrupt	575.0	152.0	2.0	0.0	1.0	0.0
hall	575.0	152.0	2.0	0.0	1.0	0.0
idol	575.0	152.0	7.0	0.0	1.0	0.0
halo	575.0	152.0	53.0	9.0	0.0	0.0
pretend	575.0	152.0	1.0	1.0	0.0	1.0
wreck	575.0	152.0	1.0	0.0	1.0	0.0
not|forget	575.0	152.0	2.0	0.0	1.0	0.0
drunk	575.0	152.0	1.0	1.0	0.0	1.0
pick	575.0	152.0	57.0	6.0	1.0	0.0
teh	575.0	152.0	1.0	0.0	1.0	0.0
gloomy	575.0	152.0	1.0	1.0	0.0	1.0
ten	575.0	152.0	2.0	2.0	0.0	1.0
indigestable	575.0	152.0	1.0	0.0	1.0	0.0
not|daniel	575.0	152.0	1.0	0.0	1.0	0.0
briught	575.0	152.0	1.0	0.0	1.0	0.0
energy	575.0	152.0	5.0	1.0	0.0	0.0
oldschool	575.0	152.0	1.0	0.0	1.0	0.0
not|crawl	575.0	152.0	1.0	0.0	1.0	0.0
investment	575.0	152.0	3.0	0.0	1.0	0.0
coincide	575.0	152.0	1.0	0.0	1.0	0.0
require	575.0	152.0	15.0	9.0	0.0	1.0
scratch	575.0	152.0	2.0	0.0	1.0	0.0
click	575.0	152.0	7.0	0.0	1.0	0.0
triple	575.0	152.0	1.0	0.0	1.0	0.0
not|improvement	575.0	152.0	1.0	0.0	1.0	0.0
handheld	575.0	152.0	5.0	0.0	1.0	0.0
protective	575.0	152.0	0.0	1.0	0.0	1.0
amusing	575.0	152.0	5.0	0.0	1.0	0.0
kirby	575.0	152.0	3.0	0.0	1.0	0.0
remap	575.0	152.0	1.0	0.0	1.0	0.0
newspaper	575.0	152.0	1.0	0.0	1.0	0.0
hang	575.0	152.0	8.0	1.0	0.0	0.0
creeme	575.0	152.0	1.0	0.0	1.0	0.0
role	575.0	152.0	3.0	0.0	1.0	0.0
sunglass	575.0	152.0	2.0	0.0	1.0	0.0
authenticate	575.0	152.0	1.0	0.0	1.0	0.0
cliff	575.0	152.0	2.0	1.0	0.0	1.0
roll	575.0	152.0	6.0	0.0	1.0	0.0
concede	575.0	152.0	1.0	0.0	1.0	0.0
turn	575.0	152.0	61.0	11.0	0.0	0.0
not|galaxy	575.0	152.0	1.0	0.0	1.0	0.0
result	575.0	152.0	6.0	4.0	0.0	1.0
gold	575.0	152.0	5.0	1.0	0.0	0.0
reticule	575.0	152.0	1.0	0.0	1.0	0.0
skype	575.0	152.0	1.0	0.0	1.0	0.0
golf	575.0	152.0	5.0	0.0	1.0	0.0
not|iii	575.0	152.0	1.0	0.0	1.0	0.0
not|comprar	575.0	152.0	0.0	1.0	0.0	1.0
underused	575.0	152.0	0.0	1.0	0.0	1.0
flip	575.0	152.0	2.0	0.0	1.0	0.0
staircase	575.0	152.0	1.0	0.0	1.0	0.0
connect	575.0	152.0	8.0	1.0	0.0	0.0
nibble	575.0	152.0	1.0	0.0	1.0	0.0
hand	575.0	152.0	39.0	5.0	1.0	0.0
resume	575.0	152.0	1.0	0.0	1.0	0.0
salt	575.0	152.0	1.0	0.0	1.0	0.0
not|slightly	575.0	152.0	1.0	0.0	1.0	0.0
not|educational	575.0	152.0	1.0	1.0	0.0	1.0
spiral	575.0	152.0	1.0	0.0	1.0	0.0
picross	575.0	152.0	1.0	0.0	1.0	0.0
artistic	575.0	152.0	1.0	0.0	1.0	0.0
decapitate	575.0	152.0	1.0	0.0	1.0	0.0
not|lovable	575.0	152.0	0.0	1.0	0.0	1.0
blood	575.0	152.0	4.0	2.0	0.0	0.0
neighbor	575.0	152.0	3.0	9.0	0.0	1.0
gripping	575.0	152.0	0.0	1.0	0.0	1.0
straight	575.0	152.0	14.0	0.0	1.0	0.0
not|people	575.0	152.0	17.0	1.0	1.0	0.0
sale	575.0	152.0	5.0	1.0	0.0	0.0
outdoors	575.0	152.0	1.0	0.0	1.0	0.0
corny	575.0	152.0	1.0	1.0	0.0	1.0
exciting	575.0	152.0	11.0	0.0	1.0	0.0
obvious	575.0	152.0	2.0	2.0	0.0	1.0
not|interrogation	575.0	152.0	1.0	0.0	1.0	0.0
information	575.0	152.0	10.0	4.0	0.0	0.0
tho	575.0	152.0	1.0	0.0	1.0	0.0
plasma	575.0	152.0	2.0	0.0	1.0	0.0
not|jumpstart	575.0	152.0	1.0	0.0	1.0	0.0
resolve	575.0	152.0	1.0	0.0	1.0	0.0
not|advancement	575.0	152.0	1.0	0.0	1.0	0.0
not|mission	575.0	152.0	3.0	1.0	0.0	0.0
good	575.0	152.0	208.0	44.0	0.0	0.0
faithful	575.0	152.0	1.0	0.0	1.0	0.0
empty	575.0	152.0	2.0	1.0	0.0	1.0
goof	575.0	152.0	1.0	1.0	0.0	1.0
not|unscrew	575.0	152.0	1.0	0.0	1.0	0.0
reproduce	575.0	152.0	1.0	0.0	1.0	0.0
tie	575.0	152.0	3.0	1.0	0.0	0.0
fiance	575.0	152.0	1.0	0.0	1.0	0.0
skeleton	575.0	152.0	0.0	1.0	0.0	1.0
rendition	575.0	152.0	1.0	0.0	1.0	0.0
romp	575.0	152.0	1.0	0.0	1.0	0.0
uncrackable	575.0	152.0	0.0	1.0	0.0	1.0
til	575.0	152.0	1.0	1.0	0.0	1.0
tin	575.0	152.0	1.0	0.0	1.0	0.0
serious	575.0	152.0	4.0	1.0	0.0	0.0
tip	575.0	152.0	3.0	1.0	0.0	0.0
laugh	575.0	152.0	6.0	1.0	0.0	0.0
srpg	575.0	152.0	1.0	0.0	1.0	0.0
not|crash	575.0	152.0	0.0	1.0	0.0	1.0
nunchuck	575.0	152.0	3.0	2.0	0.0	1.0
fantasy	575.0	152.0	16.0	0.0	1.0	0.0
not|device	575.0	152.0	1.0	0.0	1.0	0.0
not|sequel	575.0	152.0	0.0	2.0	0.0	1.0
frustrate	575.0	152.0	4.0	0.0	1.0	0.0
freddi	575.0	152.0	2.0	0.0	1.0	0.0
gorgeous	575.0	152.0	1.0	2.0	0.0	1.0
not|luck	575.0	152.0	0.0	1.0	0.0	1.0
not|dirty	575.0	152.0	1.0	0.0	1.0	0.0
olympic	575.0	152.0	1.0	0.0	1.0	0.0
not|broadband	575.0	152.0	0.0	2.0	0.0	1.0
rope	575.0	152.0	1.0	0.0	1.0	0.0
eiji	575.0	152.0	1.0	0.0	1.0	0.0
embody	575.0	152.0	1.0	0.0	1.0	0.0
uninstalled	575.0	152.0	0.0	2.0	0.0	1.0
muster	575.0	152.0	1.0	0.0	1.0	0.0
civ	575.0	152.0	1.0	6.0	0.0	1.0
not|rest	575.0	152.0	1.0	0.0	1.0	0.0
motive	575.0	152.0	1.0	0.0	1.0	0.0
not|destroy	575.0	152.0	0.0	3.0	0.0	1.0
motivate	575.0	152.0	2.0	3.0	0.0	1.0
root	575.0	152.0	1.0	0.0	1.0	0.0
patrick	575.0	152.0	1.0	0.0	1.0	0.0
hard	575.0	152.0	74.0	12.0	0.0	0.0
projection	575.0	152.0	1.0	0.0	1.0	0.0
pasture	575.0	152.0	0.0	1.0	0.0	1.0
multiplayer	575.0	152.0	61.0	8.0	0.0	0.0
effectiveness	575.0	152.0	1.0	0.0	1.0	0.0
umbrella	575.0	152.0	2.0	0.0	1.0	0.0
caliber	575.0	152.0	1.0	0.0	1.0	0.0
multiple	575.0	152.0	22.0	2.0	1.0	0.0
not|teleport	575.0	152.0	1.0	0.0	1.0	0.0
dolby	575.0	152.0	3.0	0.0	1.0	0.0
room	575.0	152.0	29.0	2.0	1.0	0.0
better	575.0	152.0	139.0	24.0	0.0	0.0
not|thumbplay	575.0	152.0	1.0	0.0	1.0	0.0
not|eagerly	575.0	152.0	0.0	1.0	0.0	1.0
creepy	575.0	152.0	4.0	1.0	0.0	0.0
not|envolve	575.0	152.0	0.0	1.0	0.0	1.0
not|mmorpg	575.0	152.0	1.0	1.0	0.0	1.0
romance	575.0	152.0	2.0	1.0	0.0	1.0
terrifying	575.0	152.0	1.0	0.0	1.0	0.0
not|epic	575.0	152.0	1.0	0.0	1.0	0.0
pile	575.0	152.0	1.0	1.0	0.0	1.0
not|andreas	575.0	152.0	1.0	0.0	1.0	0.0
gosh	575.0	152.0	1.0	0.0	1.0	0.0
sata	575.0	152.0	1.0	0.0	1.0	0.0
bondish	575.0	152.0	1.0	0.0	1.0	0.0
not|shot	575.0	152.0	2.0	0.0	1.0	0.0
not|show	575.0	152.0	6.0	0.0	1.0	0.0
tmp	575.0	152.0	1.0	0.0	1.0	0.0
fantastical	575.0	152.0	1.0	0.0	1.0	0.0
warbonnet	575.0	152.0	1.0	0.0	1.0	0.0
flop	575.0	152.0	1.0	0.0	1.0	0.0
hate	575.0	152.0	21.0	3.0	0.0	0.0
block	575.0	152.0	4.0	0.0	1.0	0.0
braking	575.0	152.0	1.0	0.0	1.0	0.0
not|lighting	575.0	152.0	1.0	0.0	1.0	0.0
flow	575.0	152.0	3.0	1.0	0.0	0.0
promotional	575.0	152.0	1.0	0.0	1.0	0.0
order	575.0	152.0	37.0	15.0	0.0	0.0
gory	575.0	152.0	1.0	1.0	0.0	1.0
joystick	575.0	152.0	4.0	4.0	0.0	1.0
gore	575.0	152.0	2.0	0.0	1.0	0.0
not|consume	575.0	152.0	1.0	0.0	1.0	0.0
not|crank	575.0	152.0	1.0	0.0	1.0	0.0
not|backround	575.0	152.0	1.0	0.0	1.0	0.0
coach	575.0	152.0	1.0	1.0	0.0	1.0
remix	575.0	152.0	1.0	0.0	1.0	0.0
pink	575.0	152.0	4.0	0.0	1.0	0.0
questing	575.0	152.0	1.0	0.0	1.0	0.0
woman	575.0	152.0	4.0	0.0	1.0	0.0
ping	575.0	152.0	0.0	1.0	0.0	1.0
save	575.0	152.0	49.0	15.0	0.0	0.0
protection	575.0	152.0	0.0	2.0	0.0	1.0
stagger	575.0	152.0	1.0	0.0	1.0	0.0
toe	575.0	152.0	1.0	0.0	1.0	0.0
not|rent	575.0	152.0	1.0	2.0	0.0	1.0
mickey	575.0	152.0	7.0	0.0	1.0	0.0
frankly	575.0	152.0	2.0	1.0	0.0	1.0
ton	575.0	152.0	25.0	1.0	1.0	0.0
tom	575.0	152.0	1.0	0.0	1.0	0.0
top	575.0	152.0	28.0	6.0	0.0	0.0
tow	575.0	152.0	2.0	0.0	1.0	0.0
goty	575.0	152.0	1.0	0.0	1.0	0.0
jagged	575.0	152.0	2.0	0.0	1.0	0.0
harmonic	575.0	152.0	2.0	0.0	1.0	0.0
toy	575.0	152.0	10.0	1.0	1.0	0.0
not|suspense	575.0	152.0	1.0	0.0	1.0	0.0
taller	575.0	152.0	1.0	0.0	1.0	0.0
gaming	575.0	152.0	37.0	4.0	1.0	0.0
nords	575.0	152.0	0.0	2.0	0.0	1.0
famous	575.0	152.0	3.0	0.0	1.0	0.0
question	575.0	152.0	9.0	1.0	1.0	0.0
gota	575.0	152.0	1.0	0.0	1.0	0.0
spirit	575.0	152.0	3.0	0.0	1.0	0.0
pimp	575.0	152.0	2.0	0.0	1.0	0.0
not|configure	575.0	152.0	0.0	1.0	0.0	1.0
not|emotion	575.0	152.0	1.0	0.0	1.0	0.0
picture	575.0	152.0	13.0	2.0	0.0	0.0
