cancel	564.0	150.0	19.0	21.0	0.0	1.0
nicely	564.0	150.0	10.0	2.0	0.0	0.0
prepare	564.0	150.0	1.0	0.0	1.0	0.0
half	564.0	150.0	9.0	10.0	0.0	1.0
not|crave	564.0	150.0	1.0	0.0	1.0	0.0
discourage	564.0	150.0	2.0	0.0	1.0	0.0
hall	564.0	150.0	2.0	0.0	1.0	0.0
idol	564.0	150.0	2.0	0.0	1.0	0.0
not|mezzo	564.0	150.0	0.0	1.0	0.0	1.0
not|thing	564.0	150.0	20.0	2.0	1.0	0.0
bearable	564.0	150.0	0.0	1.0	0.0	1.0
guards	564.0	150.0	1.0	0.0	1.0	0.0
not|forget	564.0	150.0	4.0	0.0	1.0	0.0
tea	564.0	150.0	1.0	0.0	1.0	0.0
drunk	564.0	150.0	1.0	0.0	1.0	0.0
ultrasone	564.0	150.0	1.0	0.0	1.0	0.0
pick	564.0	150.0	22.0	5.0	0.0	0.0
igrado	564.0	150.0	1.0	0.0	1.0	0.0
customs	564.0	150.0	1.0	0.0	1.0	0.0
ten	564.0	150.0	2.0	2.0	0.0	1.0
not|reasonable	564.0	150.0	1.0	0.0	1.0	0.0
ammount	564.0	150.0	1.0	0.0	1.0	0.0
not|water	564.0	150.0	0.0	1.0	0.0	1.0
energy	564.0	150.0	1.0	2.0	0.0	1.0
successfully	564.0	150.0	1.0	0.0	1.0	0.0
not|compact	564.0	150.0	0.0	1.0	0.0	1.0
solid	564.0	150.0	19.0	3.0	0.0	0.0
not|enhance	564.0	150.0	2.0	0.0	1.0	0.0
investment	564.0	150.0	4.0	0.0	1.0	0.0
require	564.0	150.0	13.0	2.0	0.0	0.0
scratch	564.0	150.0	5.0	0.0	1.0	0.0
not|medical	564.0	150.0	1.0	0.0	1.0	0.0
click	564.0	150.0	3.0	1.0	0.0	0.0
size	564.0	150.0	58.0	8.0	0.0	0.0
triple	564.0	150.0	1.0	0.0	1.0	0.0
scathing	564.0	150.0	1.0	0.0	1.0	0.0
left	564.0	150.0	10.0	16.0	0.0	1.0
compactly	564.0	150.0	1.0	0.0	1.0	0.0
protective	564.0	150.0	2.0	0.0	1.0	0.0
eleven	564.0	150.0	1.0	0.0	1.0	0.0
sideways	564.0	150.0	1.0	0.0	1.0	0.0
avid	564.0	150.0	1.0	0.0	1.0	0.0
tickle	564.0	150.0	0.0	1.0	0.0	1.0
object	564.0	150.0	1.0	0.0	1.0	0.0
poorly	564.0	150.0	0.0	3.0	0.0	1.0
hang	564.0	150.0	7.0	4.0	0.0	1.0
throb	564.0	150.0	0.0	1.0	0.0	1.0
role	564.0	150.0	1.0	0.0	1.0	0.0
sunglass	564.0	150.0	2.0	0.0	1.0	0.0
turd	564.0	150.0	1.0	0.0	1.0	0.0
roll	564.0	150.0	6.0	2.0	0.0	0.0
turn	564.0	150.0	48.0	28.0	0.0	1.0
unparalleled	564.0	150.0	1.0	0.0	1.0	0.0
balanced	564.0	150.0	19.0	0.0	1.0	0.0
result	564.0	150.0	13.0	3.0	0.0	0.0
gold	564.0	150.0	4.0	0.0	1.0	0.0
skype	564.0	150.0	1.0	0.0	1.0	0.0
rokr	564.0	150.0	1.0	0.0	1.0	0.0
plush	564.0	150.0	2.0	0.0	1.0	0.0
watts	564.0	150.0	0.0	1.0	0.0	1.0
crunching	564.0	150.0	1.0	0.0	1.0	0.0
quiet	564.0	150.0	15.0	4.0	0.0	0.0
flip	564.0	150.0	3.0	0.0	1.0	0.0
connect	564.0	150.0	11.0	5.0	0.0	0.0
hand	564.0	150.0	6.0	5.0	0.0	1.0
policy	564.0	150.0	0.0	2.0	0.0	1.0
eartip	564.0	150.0	1.0	0.0	1.0	0.0
address	564.0	150.0	1.0	0.0	1.0	0.0
not|slightly	564.0	150.0	1.0	0.0	1.0	0.0
not|floor	564.0	150.0	1.0	1.0	0.0	1.0
laden	564.0	150.0	1.0	0.0	1.0	0.0
not|short	564.0	150.0	2.0	2.0	0.0	1.0
not|impedance	564.0	150.0	2.0	0.0	1.0	0.0
razer	564.0	150.0	1.0	0.0	1.0	0.0
neighbor	564.0	150.0	2.0	3.0	0.0	1.0
straight	564.0	150.0	9.0	0.0	1.0	0.0
thd	564.0	150.0	1.0	0.0	1.0	0.0
not|people	564.0	150.0	11.0	6.0	0.0	0.0
