nicely	610.0	120.0	4.0	0.0	1.0	0.0
reuse	610.0	120.0	2.0	0.0	1.0	0.0
not|aesthetically	610.0	120.0	1.0	0.0	1.0	0.0
not|accompany	610.0	120.0	1.0	0.0	1.0	0.0
half	610.0	120.0	9.0	3.0	0.0	0.0
spilling	610.0	120.0	1.0	0.0	1.0	0.0
nowadays	610.0	120.0	1.0	0.0	1.0	0.0
discourage	610.0	120.0	0.0	1.0	0.0	1.0
aprehensive	610.0	120.0	1.0	0.0	1.0	0.0
not|thing	610.0	120.0	9.0	2.0	0.0	0.0
halo	610.0	120.0	31.0	3.0	1.0	0.0
pick	610.0	120.0	10.0	2.0	0.0	0.0
tee	610.0	120.0	2.0	0.0	1.0	0.0
ten	610.0	120.0	1.0	3.0	0.0	1.0
not|water	610.0	120.0	2.0	0.0	1.0	0.0
energy	610.0	120.0	2.0	0.0	1.0	0.0
not|crawl	610.0	120.0	1.0	0.0	1.0	0.0
not|compact	610.0	120.0	1.0	0.0	1.0	0.0
solid	610.0	120.0	16.0	2.0	0.0	0.0
investment	610.0	120.0	2.0	0.0	1.0	0.0
scratch	610.0	120.0	11.0	1.0	1.0	0.0
require	610.0	120.0	5.0	1.0	0.0	0.0
backwards	610.0	120.0	1.0	0.0	1.0	0.0
size	610.0	120.0	102.0	11.0	0.0	0.0
triple	610.0	120.0	3.0	0.0	1.0	0.0
handheld	610.0	120.0	1.0	0.0	1.0	0.0
pilly	610.0	120.0	1.0	0.0	1.0	0.0
object	610.0	120.0	1.0	0.0	1.0	0.0
poorly	610.0	120.0	0.0	2.0	0.0	1.0
accessible	610.0	120.0	1.0	0.0	1.0	0.0
hang	610.0	120.0	19.0	0.0	1.0	0.0
upholstery	610.0	120.0	1.0	0.0	1.0	0.0
infinite	610.0	120.0	1.0	0.0	1.0	0.0
roll	610.0	120.0	16.0	4.0	0.0	0.0
turn	610.0	120.0	21.0	9.0	0.0	1.0
not|costco	610.0	120.0	1.0	0.0	1.0	0.0
spendy	610.0	120.0	1.0	0.0	1.0	0.0
neckline	610.0	120.0	1.0	0.0	1.0	0.0
midway	610.0	120.0	1.0	0.0	1.0	0.0
result	610.0	120.0	2.0	1.0	0.0	1.0
gold	610.0	120.0	1.0	0.0	1.0	0.0
golf	610.0	120.0	1.0	0.0	1.0	0.0
plush	610.0	120.0	2.0	0.0	1.0	0.0
reconnect	610.0	120.0	1.0	0.0	1.0	0.0
feeding	610.0	120.0	11.0	0.0	1.0	0.0
not|contour	610.0	120.0	1.0	0.0	1.0	0.0
quiet	610.0	120.0	3.0	0.0	1.0	0.0
billyz	610.0	120.0	1.0	0.0	1.0	0.0
flip	610.0	120.0	0.0	1.0	0.0	1.0
connect	610.0	120.0	6.0	0.0	1.0	0.0
hand	610.0	120.0	42.0	5.0	0.0	0.0
not|floor	610.0	120.0	3.0	1.0	0.0	0.0
not|educational	610.0	120.0	1.0	0.0	1.0	0.0
not|eventually	610.0	120.0	1.0	1.0	0.0	1.0
not|short	610.0	120.0	1.0	0.0	1.0	0.0
eating	610.0	120.0	2.0	0.0	1.0	0.0
not|escape	610.0	120.0	1.0	0.0	1.0	0.0
gripping	610.0	120.0	1.0	0.0	1.0	0.0
straight	610.0	120.0	1.0	0.0	1.0	0.0
not|people	610.0	120.0	1.0	0.0	1.0	0.0
sale	610.0	120.0	1.0	0.0	1.0	0.0
throw	610.0	120.0	19.0	4.0	0.0	0.0
thank	610.0	120.0	8.0	0.0	1.0	0.0
not|cabinet	610.0	120.0	1.0	2.0	0.0	1.0
obvious	610.0	120.0	1.0	0.0	1.0	0.0
information	610.0	120.0	1.0	0.0	1.0	0.0
not|rugged	610.0	120.0	1.0	0.0	1.0	0.0
not|deal	610.0	120.0	7.0	2.0	0.0	0.0
surgery	610.0	120.0	1.0	0.0	1.0	0.0
not|basket	610.0	120.0	1.0	0.0	1.0	0.0
november	610.0	120.0	1.0	1.0	0.0	1.0
tweaking	610.0	120.0	0.0	1.0	0.0	1.0
not|carseat	610.0	120.0	7.0	0.0	1.0	0.0
not|scared	610.0	120.0	1.0	0.0	1.0	0.0
good	610.0	120.0	68.0	12.0	0.0	0.0
empty	610.0	120.0	4.0	0.0	1.0	0.0
tie	610.0	120.0	11.0	0.0	1.0	0.0
not|kind	610.0	120.0	3.0	0.0	1.0	0.0
miamus	610.0	120.0	1.0	0.0	1.0	0.0
not|wander	610.0	120.0	1.0	0.0	1.0	0.0
not|concern	610.0	120.0	3.0	0.0	1.0	0.0
serious	610.0	120.0	0.0	1.0	0.0	1.0
tip	610.0	120.0	8.0	1.0	0.0	0.0
bandana	610.0	120.0	3.0	0.0	1.0	0.0
laugh	610.0	120.0	4.0	0.0	1.0	0.0
deform	610.0	120.0	0.0	1.0	0.0	1.0
not|state	610.0	120.0	0.0	1.0	0.0	1.0
not|comparable	610.0	120.0	1.0	0.0	1.0	0.0
wayyyy	610.0	120.0	0.0	1.0	0.0	1.0
check	610.0	120.0	9.0	1.0	0.0	0.0
walker	610.0	120.0	3.0	0.0	1.0	0.0
onsy	610.0	120.0	1.0	0.0	1.0	0.0
sleeper	610.0	120.0	11.0	0.0	1.0	0.0
frustrate	610.0	120.0	1.0	1.0	0.0	1.0
gorgeous	610.0	120.0	1.0	0.0	1.0	0.0
not|luck	610.0	120.0	1.0	0.0	1.0	0.0
grandparent	610.0	120.0	2.0	0.0	1.0	0.0
not|dirty	610.0	120.0	3.0	0.0	1.0	0.0
harm	610.0	120.0	1.0	0.0	1.0	0.0
indispensable	610.0	120.0	2.0	0.0	1.0	0.0
lens	610.0	120.0	0.0	1.0	0.0	1.0
not|rest	610.0	120.0	1.0	1.0	0.0	1.0
not|painful	610.0	120.0	1.0	0.0	1.0	0.0
flannel	610.0	120.0	5.0	0.0	1.0	0.0
provider	610.0	120.0	1.0	0.0	1.0	0.0
hunch	610.0	120.0	1.0	0.0	1.0	0.0
not|watch	610.0	120.0	1.0	0.0	1.0	0.0
motivate	610.0	120.0	2.0	0.0	1.0	0.0
not|move	610.0	120.0	5.0	2.0	0.0	0.0
hard	610.0	120.0	31.0	10.0	0.0	0.0
not|shrinking	610.0	120.0	1.0	0.0	1.0	0.0
not|bowl	610.0	120.0	1.0	7.0	0.0	1.0
pilot	610.0	120.0	1.0	0.0	1.0	0.0
umbrella	610.0	120.0	1.0	0.0	1.0	0.0
bumkins	610.0	120.0	19.0	0.0	1.0	0.0
multiple	610.0	120.0	10.0	1.0	0.0	0.0
not|response	610.0	120.0	0.0	2.0	0.0	1.0
compostable	610.0	120.0	2.0	0.0	1.0	0.0
expose	610.0	120.0	1.0	0.0	1.0	0.0
magnet	610.0	120.0	9.0	0.0	1.0	0.0
room	610.0	120.0	28.0	2.0	1.0	0.0
versus	610.0	120.0	1.0	0.0	1.0	0.0
better	610.0	120.0	52.0	11.0	0.0	0.0
medela	610.0	120.0	20.0	5.0	0.0	0.0
not|workable	610.0	120.0	0.0	1.0	0.0	1.0
not|thickness	610.0	120.0	1.0	0.0	1.0	0.0
footprint	610.0	120.0	1.0	0.0	1.0	0.0
tutu	610.0	120.0	1.0	0.0	1.0	0.0
not|obnoxious	610.0	120.0	3.0	0.0	1.0	0.0
thumpy	610.0	120.0	1.0	0.0	1.0	0.0
well	610.0	120.0	143.0	14.0	1.0	0.0
suitable	610.0	120.0	1.0	0.0	1.0	0.0
personnel	610.0	120.0	1.0	0.0	1.0	0.0
evenflo	610.0	120.0	4.0	1.0	0.0	0.0
creepy	610.0	120.0	1.0	0.0	1.0	0.0
kissaluv	610.0	120.0	2.0	0.0	1.0	0.0
biodegradable	610.0	120.0	1.0	0.0	1.0	0.0
not|squirm	610.0	120.0	1.0	0.0	1.0	0.0
porcelain	610.0	120.0	1.0	0.0	1.0	0.0
gadget	610.0	120.0	2.0	0.0	1.0	0.0
pile	610.0	120.0	1.0	0.0	1.0	0.0
hilarious	610.0	120.0	2.0	0.0	1.0	0.0
hats	610.0	120.0	1.0	0.0	1.0	0.0
satin	610.0	120.0	1.0	0.0	1.0	0.0
not|survive	610.0	120.0	1.0	0.0	1.0	0.0
pill	610.0	120.0	2.0	0.0	1.0	0.0
chilly	610.0	120.0	4.0	0.0	1.0	0.0
sposy	610.0	120.0	1.0	0.0	1.0	0.0
not|care	610.0	120.0	1.0	1.0	0.0	1.0
loved	610.0	120.0	3.0	0.0	1.0	0.0
not|show	610.0	120.0	6.0	1.0	0.0	0.0
not|item	610.0	120.0	6.0	1.0	0.0	0.0
block	610.0	120.0	9.0	0.0	1.0	0.0
hate	610.0	120.0	4.0	3.0	0.0	1.0
not|premium	610.0	120.0	1.0	1.0	0.0	1.0
not|red	610.0	120.0	2.0	0.0	1.0	0.0
cordiales	610.0	120.0	1.0	0.0	1.0	0.0
flow	610.0	120.0	3.0	0.0	1.0	0.0
order	610.0	120.0	49.0	16.0	0.0	0.0
not|covering	610.0	120.0	1.0	0.0	1.0	0.0
binky	610.0	120.0	1.0	0.0	1.0	0.0
tangerine	610.0	120.0	1.0	0.0	1.0	0.0
